timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742381624658,578,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4990,578,11,17,null,578,0,434
1742381625098,146,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,3441,923,11,17,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1742381625012,146,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,3441,923,11,17,null,146,86,0
1742381624682,581,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,5664,525,5,17,null,0,0,437
1742381624682,581,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,5664,525,5,17,https://petstore.octoperf.com/actions/Catalog.action,581,0,437
1742381624741,574,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4986,578,11,17,https://petstore.octoperf.com/actions/Catalog.action,574,0,432
1742381624740,574,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4986,578,11,17,null,574,1,432
1742381625206,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,3441,923,11,17,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381625151,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,3441,923,11,17,null,145,55,0
1742381625225,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,3445,927,11,17,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381625218,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,3445,927,11,17,null,143,7,0
1742381625289,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,3442,924,11,17,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381625236,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,3442,924,11,17,null,145,53,0
1742381624900,584,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,4986,578,11,17,https://petstore.octoperf.com/actions/Catalog.action,584,0,439
1742381624900,584,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,4986,578,11,17,null,584,0,439
1742381625385,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4081,923,11,17,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381625315,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4081,923,11,17,null,144,70,0
1742381625012,575,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,4986,578,12,18,https://petstore.octoperf.com/actions/Catalog.action,575,0,432
1742381625012,575,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,,true,,4986,578,12,18,null,575,0,432
1742381625496,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,3441,923,12,18,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381625484,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,3441,923,12,18,null,145,13,0
1742381625067,580,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,5664,525,12,18,https://petstore.octoperf.com/actions/Catalog.action,580,0,436
1742381625066,580,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,5664,525,12,18,null,580,1,436
1742381625076,579,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,4990,578,12,18,https://petstore.octoperf.com/actions/Catalog.action,579,0,435
1742381625076,579,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,4990,578,12,18,null,579,0,435
1742381625105,579,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4987,578,12,19,https://petstore.octoperf.com/actions/Catalog.action,579,0,435
1742381625104,579,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4987,578,12,19,null,579,1,435
1742381625158,575,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,4986,578,12,19,https://petstore.octoperf.com/actions/Catalog.action,575,0,432
1742381625158,575,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,4986,578,12,19,null,575,0,432
1742381625598,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,3441,923,12,19,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381625588,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,,true,,3441,923,12,19,null,144,11,0
1742381625245,579,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,4986,578,12,19,https://petstore.octoperf.com/actions/Catalog.action,579,0,435
1742381625244,579,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,4986,578,12,19,null,579,1,435
1742381625685,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,3442,924,12,19,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381625655,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,3442,924,12,19,null,145,30,0
1742381625720,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,3445,927,12,19,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381625647,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,3445,927,12,19,null,144,73,0
1742381625728,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4081,923,12,19,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381625684,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4081,923,12,19,null,144,44,0
1742381625764,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,3441,923,12,19,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381625733,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,3441,923,12,19,null,143,31,0
1742381625352,582,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,4986,578,12,19,https://petstore.octoperf.com/actions/Catalog.action,582,0,437
1742381625351,582,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,4986,578,12,19,null,582,1,437
1742381625833,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,3441,923,12,19,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381625824,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,3441,923,12,19,null,145,9,0
1742381626015,146,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,3445,927,13,20,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1742381625934,146,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,3445,927,13,20,null,146,81,0
1742381626290,149,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,3666,631,6,20,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,149,0,0
1742381621277,149,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,3666,631,6,20,null,149,5014,0
1742381625369,1588,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,4990,578,14,22,https://petstore.octoperf.com/actions/Catalog.action,1588,0,1446
1742381625368,1588,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,4990,578,14,22,null,1588,2,1446
1742381626994,142,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,3442,924,15,23,https://petstore.octoperf.com/actions/Catalog.action,142,0,0
1742381626958,142,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,3442,924,15,23,null,142,36,0
1742381625642,1589,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,4986,578,15,24,https://petstore.octoperf.com/actions/Catalog.action,1589,0,1445
1742381625642,1589,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,4986,578,15,24,null,1589,0,1445
1742381627275,146,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,4081,923,15,24,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1742381627231,146,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,4081,923,15,24,null,146,44,0
1742381627351,146,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,3668,634,7,24,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,146,0,0
1742381622267,146,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,3668,634,7,24,null,146,5084,0
1742381624029,145,03_02_Click on signin,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,4095,612,2,27,null,0,4064,0
1742381628093,145,03_02_Click on signin,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,4095,612,2,27,https://petstore.octoperf.com/actions/Account.action?signonForm=,145,0,0
1742381628271,147,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,3666,631,8,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,147,0,0
1742381623263,147,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,3666,631,8,27,null,147,5009,0
1742381628509,576,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,5664,525,19,30,https://petstore.octoperf.com/actions/Catalog.action,576,0,433
1742381628509,576,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,5664,525,19,30,null,576,1,433
1742381627526,1592,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,5664,525,19,30,https://petstore.octoperf.com/actions/Catalog.action,1592,0,1448
1742381627525,1592,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,5664,525,19,30,null,1592,2,1448
1742381629104,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,3441,923,19,30,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381629086,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,3441,923,19,30,null,144,18,0
1742381629128,146,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,3441,923,19,30,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381629119,146,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,3441,923,19,30,null,145,9,0
1742381629277,149,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,3666,631,9,30,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,149,0,0
1742381624267,149,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,3666,631,9,30,null,149,5010,0
1742381630277,147,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,4212,630,10,33,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,147,0,0
1742381625263,147,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,4212,630,10,33,null,147,5014,0
1742381631517,150,02_03_Click on Product id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,3837,662,11,38,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,150,0,0
1742381626440,150,02_03_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,3837,662,11,38,null,150,5078,0
1742381632536,148,02_03_Click on Product id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,4135,662,13,42,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,148,0,0
1742381627497,148,02_03_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,4135,662,13,42,null,148,5040,0
1742381632444,579,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,text,true,,5664,525,27,43,https://petstore.octoperf.com/actions/Catalog.action,579,0,434
1742381632443,579,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,,true,,5664,525,27,43,null,579,2,434
1742381633084,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,text,true,,3445,927,27,43,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381633024,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,,true,,3445,927,27,43,null,145,60,0
1742381632936,580,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,text,true,,5664,525,28,44,https://petstore.octoperf.com/actions/Catalog.action,580,0,436
1742381632936,580,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,,true,,5664,525,28,44,null,580,1,436
1742381628238,292,03_03_Key in username and password click Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,5431,1659,3,44,null,0,5033,0
1742381633270,292,03_03_Key in username and password click Login,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5431,1659,3,44,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1742381633270,146,03_03_Key in username and password click Login-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,230,959,3,44,https://petstore.octoperf.com/actions/Account.action,146,0,0
1742381633417,145,03_03_Key in username and password click Login-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5201,700,3,44,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381633421,149,02_03_Click on Product id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,3820,662,13,44,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-SB-02,149,0,0
1742381628419,149,02_03_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,3820,662,13,44,null,149,5002,0
